id,female,grade,bio2,ret,course,gen2,org2,phys2,mcat,gender
1333,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
1335,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1337,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
1339,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1343,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
1346,1,1,NA,0,OChem,NA,req_org2,NA,NA,Female
1348,0,3.25,NA,1,OChem,NA,req_org2,NA,NA,Male
1351,1,0,NA,0,OChem,NA,req_org2,NA,NA,Female
1352,1,2.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1353,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
1355,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
1359,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
1360,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1364,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1366,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
1374,0,2.75,NA,1,OChem,NA,req_org2,NA,NA,Male
1379,0,2,NA,1,OChem,NA,req_org2,NA,NA,Male
1380,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
1381,0,1.75,NA,1,OChem,NA,req_org2,NA,NA,Male
1385,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
1389,1,3.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1390,1,3.25,NA,1,OChem,NA,req_org2,NA,NA,Female
1391,1,3.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1393,0,2.25,NA,1,OChem,NA,req_org2,NA,NA,Male
1395,1,2,NA,0,OChem,NA,req_org2,NA,NA,Female
1396,1,3.25,NA,1,OChem,NA,req_org2,NA,NA,Female
1397,0,1,NA,0,OChem,NA,req_org2,NA,NA,Male
1398,1,4,NA,0,OChem,NA,req_org2,NA,NA,Female
1400,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
1404,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
1405,1,3.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1412,1,3.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1414,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
1419,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
1423,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
1424,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1425,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
1426,1,3.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1427,1,3.25,NA,1,OChem,NA,req_org2,NA,NA,Female
1430,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1437,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
1439,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1440,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
1441,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
1447,1,2.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1454,1,3.25,NA,1,OChem,NA,req_org2,NA,NA,Female
1455,1,3.25,NA,1,OChem,NA,req_org2,NA,NA,Female
1457,1,3.25,NA,1,OChem,NA,req_org2,NA,NA,Female
1461,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1463,1,3.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1467,0,3.75,NA,1,OChem,NA,req_org2,NA,NA,Male
1469,1,1.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1471,0,2.75,NA,1,OChem,NA,req_org2,NA,NA,Male
1472,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1474,1,1.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1475,0,2,NA,1,OChem,NA,req_org2,NA,NA,Male
1483,0,3.25,NA,1,OChem,NA,req_org2,NA,NA,Male
1486,1,3.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1487,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1490,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1492,0,3.25,NA,1,OChem,NA,req_org2,NA,NA,Male
1494,0,2.75,NA,1,OChem,NA,req_org2,NA,NA,Male
1495,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
1496,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
1497,1,2.75,NA,0,OChem,NA,req_org2,NA,NA,Female
1498,0,3.25,NA,1,OChem,NA,req_org2,NA,NA,Male
1500,0,3.75,NA,0,OChem,NA,req_org2,NA,NA,Male
1501,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
1502,0,2.75,NA,1,OChem,NA,req_org2,NA,NA,Male
1504,1,3.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1505,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
1507,1,2.25,NA,0,OChem,NA,req_org2,NA,NA,Female
1508,0,1,NA,1,OChem,NA,req_org2,NA,NA,Male
1511,1,2.25,NA,1,OChem,NA,req_org2,NA,NA,Female
1512,0,2,NA,1,OChem,NA,req_org2,NA,NA,Male
1515,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
1519,1,2,NA,0,OChem,NA,req_org2,NA,NA,Female
1520,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
1521,1,2,NA,0,OChem,NA,req_org2,NA,NA,Female
1525,0,3.75,NA,1,OChem,NA,req_org2,NA,NA,Male
1527,1,2.25,NA,1,OChem,NA,req_org2,NA,NA,Female
1528,1,3.25,NA,1,OChem,NA,req_org2,NA,NA,Female
1529,1,3.25,NA,1,OChem,NA,req_org2,NA,NA,Female
1530,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
1538,0,3.25,NA,1,OChem,NA,req_org2,NA,NA,Male
1540,1,2.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1545,1,3,NA,0,OChem,NA,req_org2,NA,NA,Female
1546,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
1550,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1551,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1554,0,2.75,NA,1,OChem,NA,req_org2,NA,NA,Male
1555,0,0,NA,0,OChem,NA,req_org2,NA,NA,Male
1559,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
1561,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1564,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
1565,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
1568,1,3.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1570,0,2,NA,1,OChem,NA,req_org2,NA,NA,Male
1572,1,2.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1574,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1576,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
1577,0,2,NA,1,OChem,NA,req_org2,NA,NA,Male
1579,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
1580,0,2,NA,1,OChem,NA,req_org2,NA,NA,Male
1583,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1585,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
1586,1,3.25,NA,1,OChem,NA,req_org2,NA,NA,Female
1587,1,3.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1590,0,2.25,NA,1,OChem,NA,req_org2,NA,NA,Male
1591,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
1597,1,2,NA,0,OChem,NA,req_org2,NA,NA,Female
1600,0,2.75,NA,1,OChem,NA,req_org2,NA,NA,Male
1601,1,3.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1603,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
1604,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
1606,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
1607,0,3.75,NA,1,OChem,NA,req_org2,NA,NA,Male
1609,1,2.25,NA,1,OChem,NA,req_org2,NA,NA,Female
1615,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1616,1,2.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1618,1,2.25,NA,1,OChem,NA,req_org2,NA,NA,Female
1619,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
1620,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
1621,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
1622,1,3.25,NA,1,OChem,NA,req_org2,NA,NA,Female
1628,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
1630,1,2.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1631,0,3.25,NA,1,OChem,NA,req_org2,NA,NA,Male
1632,1,3.75,NA,0,OChem,NA,req_org2,NA,NA,Female
1635,1,3.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1636,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
1637,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
1641,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
1642,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
1643,0,2.75,NA,1,OChem,NA,req_org2,NA,NA,Male
1644,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
1645,0,2,NA,1,OChem,NA,req_org2,NA,NA,Male
1646,0,3,NA,0,OChem,NA,req_org2,NA,NA,Male
1648,1,2,NA,0,OChem,NA,req_org2,NA,NA,Female
1649,0,2.25,NA,1,OChem,NA,req_org2,NA,NA,Male
1651,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1653,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
1656,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
1658,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
1660,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1665,1,3.25,NA,1,OChem,NA,req_org2,NA,NA,Female
1666,1,1.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1669,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1670,0,3.75,NA,1,OChem,NA,req_org2,NA,NA,Male
1671,0,2.75,NA,0,OChem,NA,req_org2,NA,NA,Male
1672,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
1673,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1674,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
1678,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
1680,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
1681,0,2,NA,0,OChem,NA,req_org2,NA,NA,Male
1684,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
1686,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
1688,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
1689,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1694,0,1.75,NA,1,OChem,NA,req_org2,NA,NA,Male
1696,0,2,NA,1,OChem,NA,req_org2,NA,NA,Male
1697,0,2.75,NA,1,OChem,NA,req_org2,NA,NA,Male
1700,0,2,NA,1,OChem,NA,req_org2,NA,NA,Male
1702,0,2,NA,1,OChem,NA,req_org2,NA,NA,Male
1706,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
1709,1,3.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1711,0,2,NA,0,OChem,NA,req_org2,NA,NA,Male
1712,0,1.75,NA,1,OChem,NA,req_org2,NA,NA,Male
1715,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1716,0,2.25,NA,1,OChem,NA,req_org2,NA,NA,Male
1719,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
1720,0,3.75,NA,1,OChem,NA,req_org2,NA,NA,Male
1721,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
1723,1,3.75,NA,0,OChem,NA,req_org2,NA,NA,Female
1725,1,2,NA,0,OChem,NA,req_org2,NA,NA,Female
1727,1,3.25,NA,1,OChem,NA,req_org2,NA,NA,Female
1728,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
1731,0,3.75,NA,1,OChem,NA,req_org2,NA,NA,Male
1732,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
1733,0,3.75,NA,1,OChem,NA,req_org2,NA,NA,Male
1734,1,2.25,NA,1,OChem,NA,req_org2,NA,NA,Female
1738,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
1739,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
1740,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
1742,1,2.25,NA,1,OChem,NA,req_org2,NA,NA,Female
1744,1,1,NA,1,OChem,NA,req_org2,NA,NA,Female
1745,1,0,NA,0,OChem,NA,req_org2,NA,NA,Female
1746,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1747,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
1748,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
1749,0,2.25,NA,1,OChem,NA,req_org2,NA,NA,Male
1750,0,2,NA,0,OChem,NA,req_org2,NA,NA,Male
1758,0,3,NA,0,OChem,NA,req_org2,NA,NA,Male
1759,1,3.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1760,1,0,NA,0,OChem,NA,req_org2,NA,NA,Female
1762,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1763,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
1764,1,2.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1767,0,4,NA,0,OChem,NA,req_org2,NA,NA,Male
1768,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
1769,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
1771,1,0,NA,0,OChem,NA,req_org2,NA,NA,Female
1772,1,3.25,NA,1,OChem,NA,req_org2,NA,NA,Female
1775,0,3.75,NA,1,OChem,NA,req_org2,NA,NA,Male
1777,0,1,NA,0,OChem,NA,req_org2,NA,NA,Male
1779,0,2,NA,1,OChem,NA,req_org2,NA,NA,Male
1781,1,2,NA,0,OChem,NA,req_org2,NA,NA,Female
1782,0,2.25,NA,1,OChem,NA,req_org2,NA,NA,Male
1787,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
1789,1,2.75,NA,0,OChem,NA,req_org2,NA,NA,Female
1791,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
1797,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
1799,0,2,NA,1,OChem,NA,req_org2,NA,NA,Male
1803,0,2.75,NA,1,OChem,NA,req_org2,NA,NA,Male
1804,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
1805,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1806,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
1808,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
1810,1,2.25,NA,1,OChem,NA,req_org2,NA,NA,Female
1811,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1812,1,3.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1814,1,1.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1815,0,2,NA,1,OChem,NA,req_org2,NA,NA,Male
1822,0,3.25,NA,1,OChem,NA,req_org2,NA,NA,Male
1823,1,1,NA,0,OChem,NA,req_org2,NA,NA,Female
1827,0,2,NA,1,OChem,NA,req_org2,NA,NA,Male
1830,0,1.75,NA,1,OChem,NA,req_org2,NA,NA,Male
1831,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1832,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
1834,0,2.25,NA,1,OChem,NA,req_org2,NA,NA,Male
1840,1,2.75,NA,0,OChem,NA,req_org2,NA,NA,Female
1843,0,2,NA,1,OChem,NA,req_org2,NA,NA,Male
1844,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
1846,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
1849,1,0.75,NA,0,OChem,NA,req_org2,NA,NA,Female
1850,0,2,NA,0,OChem,NA,req_org2,NA,NA,Male
1851,1,3,NA,0,OChem,NA,req_org2,NA,NA,Female
1852,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
1854,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
1857,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
1864,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1865,0,2,NA,1,OChem,NA,req_org2,NA,NA,Male
1867,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
1869,1,0.75,NA,0,OChem,NA,req_org2,NA,NA,Female
1874,1,2.25,NA,0,OChem,NA,req_org2,NA,NA,Female
1876,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
1878,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
1879,0,2,NA,1,OChem,NA,req_org2,NA,NA,Male
1880,0,3.25,NA,1,OChem,NA,req_org2,NA,NA,Male
1883,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
1889,0,3.25,NA,1,OChem,NA,req_org2,NA,NA,Male
1891,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
1895,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
1898,1,3.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1899,0,3.25,NA,1,OChem,NA,req_org2,NA,NA,Male
1901,0,2.75,NA,0,OChem,NA,req_org2,NA,NA,Male
1904,0,2,NA,1,OChem,NA,req_org2,NA,NA,Male
1908,0,3.75,NA,1,OChem,NA,req_org2,NA,NA,Male
1916,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
1918,0,2,NA,1,OChem,NA,req_org2,NA,NA,Male
1924,0,2,NA,1,OChem,NA,req_org2,NA,NA,Male
1928,1,2.25,NA,0,OChem,NA,req_org2,NA,NA,Female
1931,1,2.25,NA,1,OChem,NA,req_org2,NA,NA,Female
1939,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1941,0,2,NA,1,OChem,NA,req_org2,NA,NA,Male
1942,1,3.25,NA,0,OChem,NA,req_org2,NA,NA,Female
1946,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
1951,1,3.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1954,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
1955,1,2.25,NA,1,OChem,NA,req_org2,NA,NA,Female
1962,1,3.25,NA,1,OChem,NA,req_org2,NA,NA,Female
1963,1,1.75,NA,0,OChem,NA,req_org2,NA,NA,Female
1964,1,2.25,NA,0,OChem,NA,req_org2,NA,NA,Female
1968,1,2.75,NA,0,OChem,NA,req_org2,NA,NA,Female
1970,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1971,0,2,NA,1,OChem,NA,req_org2,NA,NA,Male
1973,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
1974,1,3.25,NA,1,OChem,NA,req_org2,NA,NA,Female
1975,0,2,NA,1,OChem,NA,req_org2,NA,NA,Male
1976,1,1.25,NA,0,OChem,NA,req_org2,NA,NA,Female
1978,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
1979,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
1980,1,2.25,NA,1,OChem,NA,req_org2,NA,NA,Female
1981,0,3.25,NA,1,OChem,NA,req_org2,NA,NA,Male
1982,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
1983,1,2,NA,0,OChem,NA,req_org2,NA,NA,Female
1984,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1987,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
1992,0,3.75,NA,1,OChem,NA,req_org2,NA,NA,Male
1994,1,2.75,NA,1,OChem,NA,req_org2,NA,NA,Female
1995,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
1997,0,2,NA,1,OChem,NA,req_org2,NA,NA,Male
1998,0,1.75,NA,0,OChem,NA,req_org2,NA,NA,Male
1999,1,2,NA,0,OChem,NA,req_org2,NA,NA,Female
2000,1,4,NA,0,OChem,NA,req_org2,NA,NA,Female
2001,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
2008,0,2.75,NA,1,OChem,NA,req_org2,NA,NA,Male
2009,0,2.75,NA,1,OChem,NA,req_org2,NA,NA,Male
2010,1,2,NA,0,OChem,NA,req_org2,NA,NA,Female
2011,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
2012,0,1.75,NA,1,OChem,NA,req_org2,NA,NA,Male
2015,0,2,NA,0,OChem,NA,req_org2,NA,NA,Male
2016,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
2020,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
2023,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
2024,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
2025,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
2026,0,2.25,NA,1,OChem,NA,req_org2,NA,NA,Male
2029,0,0,NA,0,OChem,NA,req_org2,NA,NA,Male
2030,1,2,NA,0,OChem,NA,req_org2,NA,NA,Female
2033,1,3.75,NA,1,OChem,NA,req_org2,NA,NA,Female
2037,1,2.25,NA,1,OChem,NA,req_org2,NA,NA,Female
2039,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
2040,0,2,NA,1,OChem,NA,req_org2,NA,NA,Male
2042,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
2045,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
2046,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
2052,0,2.25,NA,1,OChem,NA,req_org2,NA,NA,Male
2053,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
2058,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
2059,0,3.75,NA,1,OChem,NA,req_org2,NA,NA,Male
2061,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
2062,0,2,NA,0,OChem,NA,req_org2,NA,NA,Male
2063,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
2064,0,2.25,NA,1,OChem,NA,req_org2,NA,NA,Male
2065,0,3.75,NA,1,OChem,NA,req_org2,NA,NA,Male
2066,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
2068,1,3.25,NA,1,OChem,NA,req_org2,NA,NA,Female
2069,1,3.25,NA,1,OChem,NA,req_org2,NA,NA,Female
2070,1,2.25,NA,1,OChem,NA,req_org2,NA,NA,Female
2073,1,3.25,NA,0,OChem,NA,req_org2,NA,NA,Female
2075,0,1.25,NA,0,OChem,NA,req_org2,NA,NA,Male
2077,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
2079,0,1.75,NA,1,OChem,NA,req_org2,NA,NA,Male
2081,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
2082,0,1.25,NA,1,OChem,NA,req_org2,NA,NA,Male
2087,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
2089,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
2093,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
2097,1,3.25,NA,0,OChem,NA,req_org2,NA,NA,Female
2098,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
2100,1,1.75,NA,1,OChem,NA,req_org2,NA,NA,Female
2103,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
2106,1,1.25,NA,0,OChem,NA,req_org2,NA,NA,Female
2107,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
2108,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
2111,0,2,NA,0,OChem,NA,req_org2,NA,NA,Male
2117,0,0,NA,0,OChem,NA,req_org2,NA,NA,Male
2121,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
2122,0,1.75,NA,0,OChem,NA,req_org2,NA,NA,Male
2123,1,2.75,NA,1,OChem,NA,req_org2,NA,NA,Female
2124,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
2126,0,3.25,NA,1,OChem,NA,req_org2,NA,NA,Male
2132,0,0,NA,0,OChem,NA,req_org2,NA,NA,Male
2135,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
2137,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
2138,1,1.75,NA,0,OChem,NA,req_org2,NA,NA,Female
2142,1,3.75,NA,1,OChem,NA,req_org2,NA,NA,Female
2144,1,2.75,NA,1,OChem,NA,req_org2,NA,NA,Female
2145,1,1.75,NA,1,OChem,NA,req_org2,NA,NA,Female
2152,1,2.25,NA,1,OChem,NA,req_org2,NA,NA,Female
2154,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
2156,1,3.75,NA,1,OChem,NA,req_org2,NA,NA,Female
2158,1,1,NA,0,OChem,NA,req_org2,NA,NA,Female
2160,1,2.25,NA,1,OChem,NA,req_org2,NA,NA,Female
2165,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
2168,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
2170,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
2172,1,1.75,NA,1,OChem,NA,req_org2,NA,NA,Female
2176,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
2180,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
2181,1,2.25,NA,1,OChem,NA,req_org2,NA,NA,Female
2183,1,2.25,NA,1,OChem,NA,req_org2,NA,NA,Female
2184,0,2.75,NA,0,OChem,NA,req_org2,NA,NA,Male
2185,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
2186,1,2.75,NA,1,OChem,NA,req_org2,NA,NA,Female
2187,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
2193,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
2195,1,2,NA,0,OChem,NA,req_org2,NA,NA,Female
2198,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
2200,0,2,NA,1,OChem,NA,req_org2,NA,NA,Male
2202,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
2212,1,3.75,NA,1,OChem,NA,req_org2,NA,NA,Female
2213,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
2219,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
2220,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
2226,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
2227,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
2229,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
2230,0,2.75,NA,1,OChem,NA,req_org2,NA,NA,Male
2231,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
2232,1,4,NA,1,OChem,NA,req_org2,NA,NA,Female
2235,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
2242,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
2245,0,1.75,NA,1,OChem,NA,req_org2,NA,NA,Male
2246,1,2.75,NA,1,OChem,NA,req_org2,NA,NA,Female
2248,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
2252,0,3,NA,1,OChem,NA,req_org2,NA,NA,Male
2253,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
2256,1,2,NA,0,OChem,NA,req_org2,NA,NA,Female
2257,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
2258,1,1.75,NA,0,OChem,NA,req_org2,NA,NA,Female
2259,1,3.75,NA,1,OChem,NA,req_org2,NA,NA,Female
2265,1,2,NA,1,OChem,NA,req_org2,NA,NA,Female
2266,0,4,NA,1,OChem,NA,req_org2,NA,NA,Male
2270,1,2.25,NA,1,OChem,NA,req_org2,NA,NA,Female
2272,1,2.25,NA,1,OChem,NA,req_org2,NA,NA,Female
2274,0,2,NA,1,OChem,NA,req_org2,NA,NA,Male
2275,1,0,NA,0,OChem,NA,req_org2,NA,NA,Female
2278,0,2,NA,1,OChem,NA,req_org2,NA,NA,Male
2280,1,3.25,NA,1,OChem,NA,req_org2,NA,NA,Female
2281,1,3,NA,1,OChem,NA,req_org2,NA,NA,Female
